"id","family","rust_path","kind","source","line","classification","go_mapping","evidence","rationale"
"src/isolate.rs:84:variant:v8::isolate::MicrotasksPolicy::Explicit","src/isolate.rs","v8::isolate::MicrotasksPolicy::Explicit","variant","src/isolate.rs","84","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:86:variant:v8::isolate::MicrotasksPolicy::Auto","src/isolate.rs","v8::isolate::MicrotasksPolicy::Auto","variant","src/isolate.rs","86","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:97:enum:v8::isolate::MemoryPressureLevel","src/isolate.rs","v8::isolate::MemoryPressureLevel","enum","src/isolate.rs","97","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:98:variant:v8::isolate::MemoryPressureLevel::None","src/isolate.rs","v8::isolate::MemoryPressureLevel::None","variant","src/isolate.rs","98","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:99:variant:v8::isolate::MemoryPressureLevel::Moderate","src/isolate.rs","v8::isolate::MemoryPressureLevel::Moderate","variant","src/isolate.rs","99","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:100:variant:v8::isolate::MemoryPressureLevel::Critical","src/isolate.rs","v8::isolate::MemoryPressureLevel::Critical","variant","src/isolate.rs","100","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:116:enum:v8::isolate::TimeZoneDetection","src/isolate.rs","v8::isolate::TimeZoneDetection","enum","src/isolate.rs","116","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:117:variant:v8::isolate::TimeZoneDetection::Skip","src/isolate.rs","v8::isolate::TimeZoneDetection::Skip","variant","src/isolate.rs","117","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:118:variant:v8::isolate::TimeZoneDetection::Redetect","src/isolate.rs","v8::isolate::TimeZoneDetection::Redetect","variant","src/isolate.rs","118","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:137:enum:v8::isolate::PromiseHookType","src/isolate.rs","v8::isolate::PromiseHookType","enum","src/isolate.rs","137","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:138:variant:v8::isolate::PromiseHookType::Init","src/isolate.rs","v8::isolate::PromiseHookType::Init","variant","src/isolate.rs","138","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:139:variant:v8::isolate::PromiseHookType::Resolve","src/isolate.rs","v8::isolate::PromiseHookType::Resolve","variant","src/isolate.rs","139","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:140:variant:v8::isolate::PromiseHookType::Before","src/isolate.rs","v8::isolate::PromiseHookType::Before","variant","src/isolate.rs","140","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:141:variant:v8::isolate::PromiseHookType::After","src/isolate.rs","v8::isolate::PromiseHookType::After","variant","src/isolate.rs","141","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:148:enum:v8::isolate::GarbageCollectionType","src/isolate.rs","v8::isolate::GarbageCollectionType","enum","src/isolate.rs","148","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:149:variant:v8::isolate::GarbageCollectionType::Full","src/isolate.rs","v8::isolate::GarbageCollectionType::Full","variant","src/isolate.rs","149","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:150:variant:v8::isolate::GarbageCollectionType::Minor","src/isolate.rs","v8::isolate::GarbageCollectionType::Minor","variant","src/isolate.rs","150","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:153:type_alias:v8::isolate::MessageCallback","src/isolate.rs","v8::isolate::MessageCallback","type_alias","src/isolate.rs","153","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:155:assoc_const:v8::MessageErrorLevel::ALL","src/isolate.rs","v8::MessageErrorLevel::ALL","assoc_const","src/isolate.rs","155","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/isolate.rs:155:assoc_const:v8::MessageErrorLevel::DEBUG","src/isolate.rs","v8::MessageErrorLevel::DEBUG","assoc_const","src/isolate.rs","155","matched","isolate.go; isolate_advanced.go; controls_hooks.go; heap_snapshot.go","conformance/isolate-advanced/conformance_test.go; conformance/controls-hooks/conformance_test.go; conformance/heap-snapshot/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
